updated_at,course_code,course_name,cycle,institution_code,institution_name,institution_sigla,reference,estatisticas_do_curso,detalhes_do_curso,nota_ult_col_2023_1a,nota_ult_col_2023_2a,nota_ult_col_2024_1a,nota_ult_col_2024_2a,nota_ult_col_2025_1a,nota_ult_col_2025_2a,infocursos_iefp_desemprego_json,infocursos_taxa_conclusao_json,infocursos_classificacoes_finais_json,infocursos_sexo_curso_json,infocursos_nacionalidade_curso_json,infocursos_idades_json,course_description,nota_ult_col_json,cidade,distrito
2026-05-10 20:43:48 WEST,9223,Química,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.176,https://infocursos.medu.pt/dges.asp?code=1000&codc=9223,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9223&code=1000,132,133.8,133,,119.3,128.3,,,,,,,,"{""2023"":{""1a"":""132"",""2a"":""133.8""},""2024"":{""1a"":""133"",""2a"":""""},""2025"":{""1a"":""119.3"",""2a"":""128.3""}}",Braga,Braga
2026-05-10 20:43:48 WEST,9223,Química,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,FCUP,5.4.199,https://infocursos.medu.pt/dges.asp?code=1103&codc=9223,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9223&code=1103,120.8,123.3,127.3,117.5,125.8,121.3,,,,,,,,"{""2023"":{""1a"":""120.8"",""2a"":""123.3""},""2024"":{""1a"":""127.3"",""2a"":""117.5""},""2025"":{""1a"":""125.8"",""2a"":""121.3""}}",Porto,Porto
2026-05-10 20:43:48 WEST,9224,Química Aplicada,Licenciatura - 1º ciclo,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,NOVA FCT,5.4.189,https://infocursos.medu.pt/dges.asp?code=903&codc=9224,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9224&code=903,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Caparica,Setúbal
2026-05-10 20:43:48 WEST,9225,Química Industrial,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.66,https://infocursos.medu.pt/dges.asp?code=400&codc=9225,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9225&code=400,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Covilhã,Castelo Branco
2026-05-10 20:43:48 WEST,8408,Química Medicinal,Licenciatura - 1º ciclo,501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,FCTUC,5.4.75,https://infocursos.medu.pt/dges.asp?code=501&codc=8408,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8408&code=501,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Coimbra,Coimbra
2026-05-10 20:43:48 WEST,9226,Química Tecnológica,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,FCUL,5.4.113,https://infocursos.medu.pt/dges.asp?code=1503&codc=9226,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9226&code=1503,109.8,125.5,117.8,123.3,119.8,131.5,,,,,,,,"{""2023"":{""1a"":""109.8"",""2a"":""125.5""},""2024"":{""1a"":""117.8"",""2a"":""123.3""},""2025"":{""1a"":""119.8"",""2a"":""131.5""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,9841,Reabilitação Psicomotora,Licenciatura - 1º ciclo,605,Universidade de Évora - Escola de Saúde e Desenvolvimento Humano,ESDH,5.4.104,https://infocursos.medu.pt/dges.asp?code=605&codc=9841,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9841&code=605,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Évora,Évora
2026-05-10 20:43:48 WEST,9841,Reabilitação Psicomotora,Licenciatura - 1º ciclo,1510,Universidade de Lisboa - Faculdade de Motricidade Humana,FMH,5.4.127,https://infocursos.medu.pt/dges.asp?code=1510&codc=9841,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9841&code=1510,140,142.5,133.5,134,147,143,,,,,,,,"{""2023"":{""1a"":""140"",""2a"":""142.5""},""2024"":{""1a"":""133.5"",""2a"":""134""},""2025"":{""1a"":""147"",""2a"":""143""}}",Cruz Quebrada Dafundo,Lisboa
2026-05-10 20:43:48 WEST,9227,Recursos Humanos,Licenciatura - 1º ciclo,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,ISCAP,5.4.447,https://infocursos.medu.pt/dges.asp?code=3134&codc=9227,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9227&code=3134,162.2,162,160.7,163.5,148.5,153.8,,,,,,,,"{""2023"":{""1a"":""162.2"",""2a"":""162""},""2024"":{""1a"":""160.7"",""2a"":""163.5""},""2025"":{""1a"":""148.5"",""2a"":""153.8""}}",São Mamede De Infesta,Porto
2026-05-10 20:43:48 WEST,9797,Relações Humanas e Comunicação Organizacional,Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,ESECS,5.4.364,https://infocursos.medu.pt/dges.asp?code=3101&codc=9797,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9797&code=3101,135,137.4,135.6,140.4,106.5,112,,,,,,,,"{""2023"":{""1a"":""135"",""2a"":""137.4""},""2024"":{""1a"":""135.6"",""2a"":""140.4""},""2025"":{""1a"":""106.5"",""2a"":""112""}}",Leiria,Leiria
2026-05-10 20:43:48 WEST,L306,Relações Humanas e Comunicação Organizacional (regime pós-laboral),Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,ESECS,5.4.365,https://infocursos.medu.pt/dges.asp?code=3101&codc=L306,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L306&code=3101,107.4,131.3,119.4,128.9,119.8,132.5,,,,,,,,"{""2023"":{""1a"":""107.4"",""2a"":""131.3""},""2024"":{""1a"":""119.4"",""2a"":""128.9""},""2025"":{""1a"":""119.8"",""2a"":""132.5""}}",Leiria,Leiria
2026-05-10 20:43:48 WEST,9229,Relações Internacionais,Licenciatura - 1º ciclo,503,Universidade de Coimbra - Faculdade de Economia,FEUC,5.4.77,https://infocursos.medu.pt/dges.asp?code=503&codc=9229,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9229&code=503,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Coimbra,Coimbra
2026-05-10 20:43:48 WEST,9229,Relações Internacionais,Licenciatura - 1º ciclo,604,Universidade de Évora - Escola de Ciências Sociais,ECS,5.4.94,https://infocursos.medu.pt/dges.asp?code=604&codc=9229,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9229&code=604,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Évora,Évora
2026-05-10 20:43:48 WEST,9229,Relações Internacionais,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,ISCSP,5.4.135,https://infocursos.medu.pt/dges.asp?code=1516&codc=9229,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9229&code=1516,168,168,168,167,160.8,160,,,,,,,,"{""2023"":{""1a"":""168"",""2a"":""168""},""2024"":{""1a"":""168"",""2a"":""167""},""2025"":{""1a"":""160.8"",""2a"":""160""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,9229,Relações Internacionais,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.176,https://infocursos.medu.pt/dges.asp?code=1000&codc=9229,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9229&code=1000,162.2,165,168,166,142,155.8,,,,,,,,"{""2023"":{""1a"":""162.2"",""2a"":""165""},""2024"":{""1a"":""168"",""2a"":""166""},""2025"":{""1a"":""142"",""2a"":""155.8""}}",Braga,Braga
2026-05-10 20:43:48 WEST,8364,Relações Internacionais (regime pós-laboral),Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,ISCSP,5.4.135,https://infocursos.medu.pt/dges.asp?code=1516&codc=8364,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8364&code=1516,155,155.5,155,156.5,150.3,150.5,,,,,,,,"{""2023"":{""1a"":""155"",""2a"":""155.5""},""2024"":{""1a"":""155"",""2a"":""156.5""},""2025"":{""1a"":""150.3"",""2a"":""150.5""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,L088,Relações Lusófonas e Língua Portuguesa,Licenciatura - 1º ciclo,3042,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,ESEB,5.4.271,https://infocursos.medu.pt/dges.asp?code=3042&codc=L088,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L088&code=3042,121.6,123.7,123.5,125.5,149.3,118.8,,,,,,,,"{""2023"":{""1a"":""121.6"",""2a"":""123.7""},""2024"":{""1a"":""123.5"",""2a"":""125.5""},""2025"":{""1a"":""149.3"",""2a"":""118.8""}}",Bragança,Bragança
2026-05-10 20:43:48 WEST,9231,Relações Públicas e Comunicação Empresarial,Licenciatura - 1º ciclo,3113,Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social,ESCS,5.4.394,https://infocursos.medu.pt/dges.asp?code=3113&codc=9231,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9231&code=3113,160.5,162.5,155,161.5,146.5,148.5,,,,,,,,"{""2023"":{""1a"":""160.5"",""2a"":""162.5""},""2024"":{""1a"":""155"",""2a"":""161.5""},""2025"":{""1a"":""146.5"",""2a"":""148.5""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,8438,Relações Públicas e Comunicação Empresarial (regime pós-laboral),Licenciatura - 1º ciclo,3113,Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social,ESCS,5.4.394,https://infocursos.medu.pt/dges.asp?code=3113&codc=8438,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8438&code=3113,151.5,157,148.5,157,124.3,133.5,,,,,,,,"{""2023"":{""1a"":""151.5"",""2a"":""157""},""2024"":{""1a"":""148.5"",""2a"":""157""},""2025"":{""1a"":""124.3"",""2a"":""133.5""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,9484,Restauração e Catering,Licenciatura - 1º ciclo,3095,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,ESTH,5.4.356,https://infocursos.medu.pt/dges.asp?code=3095&codc=9484,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9484&code=3095,129.2,,119.8,124.3,,124,,,,,,,,"{""2023"":{""1a"":""129.2"",""2a"":""""},""2024"":{""1a"":""119.8"",""2a"":""124.3""},""2025"":{""1a"":"""",""2a"":""124""}}",Seia,Guarda
2026-05-10 20:43:48 WEST,L361,Restauração e Tecnologia Alimentar,Licenciatura - 1º ciclo,3046,Instituto Politécnico de Bragança - Escola Superior de Hotelaria e Bem-Estar,EHBE,5.4.507,https://infocursos.medu.pt/dges.asp?code=3046&codc=L361,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L361&code=3046,,,,,136.8,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":""136.8"",""2a"":""""}}",Chaves,Vila Real
2026-05-10 20:43:48 WEST,9861,Saúde Ambiental,Licenciatura - 1º ciclo,7210,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,ESTeSC,5.4.316,https://infocursos.medu.pt/dges.asp?code=7210&codc=9861,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9861&code=7210,112.3,130.2,102,128.2,,,,,,,,,,"{""2023"":{""1a"":""112.3"",""2a"":""130.2""},""2024"":{""1a"":""102"",""2a"":""128.2""},""2025"":{""1a"":"""",""2a"":""""}}",Coimbra,Coimbra
2026-05-10 20:43:48 WEST,9861,Saúde Ambiental,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,ESSL,5.4.399,https://infocursos.medu.pt/dges.asp?code=7250&codc=9861,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9861&code=7250,137.5,135.4,132.8,131.4,121,118.5,,,,,,,,"{""2023"":{""1a"":""137.5"",""2a"":""135.4""},""2024"":{""1a"":""132.8"",""2a"":""131.4""},""2025"":{""1a"":""121"",""2a"":""118.5""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,9861,Saúde Ambiental,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,ESS,5.4.433,https://infocursos.medu.pt/dges.asp?code=7230&codc=9861,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9861&code=7230,131,132,127,126.5,115,113.8,,,,,,,,"{""2023"":{""1a"":""131"",""2a"":""132""},""2024"":{""1a"":""127"",""2a"":""126.5""},""2025"":{""1a"":""115"",""2a"":""113.8""}}",Porto,Porto
2026-05-10 20:43:48 WEST,L304,Saúde Digital,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,ESS,5.4.433,https://infocursos.medu.pt/dges.asp?code=7230&codc=L304,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L304&code=7230,120,146,121.3,126.8,125.5,122.5,,,,,,,,"{""2023"":{""1a"":""120"",""2a"":""146""},""2024"":{""1a"":""121.3"",""2a"":""126.8""},""2025"":{""1a"":""125.5"",""2a"":""122.5""}}",Porto,Porto
2026-05-10 20:43:48 WEST,L307,Saúde Digital e Inovação Biomédica,Licenciatura - 1º ciclo,1108,Universidade do Porto - Faculdade de Medicina,FMUP,5.4.210,https://infocursos.medu.pt/dges.asp?code=1108&codc=L307,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L307&code=1108,,,179,187.8,178.8,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":""179"",""2a"":""187.8""},""2025"":{""1a"":""178.8"",""2a"":""""}}",Porto,Porto
2026-05-10 20:43:48 WEST,A025,Saúde Pública Global (ensino em inglês),Licenciatura - 1º ciclo,908,Universidade Nova de Lisboa - Escola Nacional de Saúde Pública,ENSP-NOVA,5.4.178,https://infocursos.medu.pt/dges.asp?code=908&codc=A025,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=A025&code=908,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,9485,Secretariado,Licenciatura - 1º ciclo,3052,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,ESECB,5.4.287,https://infocursos.medu.pt/dges.asp?code=3052&codc=9485,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9485&code=3052,95,125.9,120.4,103,121,106.5,,,,,,,,"{""2023"":{""1a"":""95"",""2a"":""125.9""},""2024"":{""1a"":""120.4"",""2a"":""103""},""2025"":{""1a"":""121"",""2a"":""106.5""}}",Castelo Branco,Castelo Branco
2026-05-10 20:43:48 WEST,L116,Secretariado de Administração,Licenciatura - 1º ciclo,3186,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,ESTGL,5.4.517,https://infocursos.medu.pt/dges.asp?code=3186&codc=L116,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L116&code=3186,103.2,114.9,112,114.5,118.5,125.8,,,,,,,,"{""2023"":{""1a"":""103.2"",""2a"":""114.9""},""2024"":{""1a"":""112"",""2a"":""114.5""},""2025"":{""1a"":""118.5"",""2a"":""125.8""}}",Lamego,Viseu
2026-05-10 20:43:48 WEST,9235,Secretariado e Comunicação Empresarial,Licenciatura - 1º ciclo,3012,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,ESTGA,5.4.233,https://infocursos.medu.pt/dges.asp?code=3012&codc=9235,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9235&code=3012,144.8,146.8,138.1,139.3,122.3,125.8,,,,,,,,"{""2023"":{""1a"":""144.8"",""2a"":""146.8""},""2024"":{""1a"":""138.1"",""2a"":""139.3""},""2025"":{""1a"":""122.3"",""2a"":""125.8""}}",Águeda,Aveiro
2026-05-10 20:43:48 WEST,8398,Segurança Informática em Redes de Computadores,Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,ESTG,5.4.437,https://infocursos.medu.pt/dges.asp?code=3138&codc=8398,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8398&code=3138,138.8,143.2,135.4,143.5,116,141,,,,,,,,"{""2023"":{""1a"":""138.8"",""2a"":""143.2""},""2024"":{""1a"":""135.4"",""2a"":""143.5""},""2025"":{""1a"":""116"",""2a"":""141""}}",Felgueiras,Porto
2026-05-10 20:43:48 WEST,L091,Segurança do Trabalho e Ambiente,Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,ESTG,5.4.438,https://infocursos.medu.pt/dges.asp?code=3138&codc=L091,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L091&code=3138,130.6,119.7,129.7,129.6,122.8,124.5,,,,,,,,"{""2023"":{""1a"":""130.6"",""2a"":""119.7""},""2024"":{""1a"":""129.7"",""2a"":""129.6""},""2025"":{""1a"":""122.8"",""2a"":""124.5""}}",Felgueiras,Porto
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,3022,Instituto Politécnico de Beja - Escola Superior de Educação,ESE,5.4.239,https://infocursos.medu.pt/dges.asp?code=3022&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=3022,126.8,134.5,118,131.6,119.3,110,,,,,,,,"{""2023"":{""1a"":""126.8"",""2a"":""134.5""},""2024"":{""1a"":""118"",""2a"":""131.6""},""2025"":{""1a"":""119.3"",""2a"":""110""}}",Beja,Beja
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,3052,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,ESECB,5.4.288,https://infocursos.medu.pt/dges.asp?code=3052&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=3052,135.6,137.9,124.4,139.5,121.5,114.5,,,,,,,,"{""2023"":{""1a"":""135.6"",""2a"":""137.9""},""2024"":{""1a"":""124.4"",""2a"":""139.5""},""2025"":{""1a"":""121.5"",""2a"":""114.5""}}",Castelo Branco,Castelo Branco
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,ESECS,5.4.365,https://infocursos.medu.pt/dges.asp?code=3101&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=3101,143.8,143.8,132.7,143,117.3,105.3,,,,,,,,"{""2023"":{""1a"":""143.8"",""2a"":""143.8""},""2024"":{""1a"":""132.7"",""2a"":""143""},""2025"":{""1a"":""117.3"",""2a"":""105.3""}}",Leiria,Leiria
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,ESECS,5.4.412,https://infocursos.medu.pt/dges.asp?code=3121&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=3121,132.4,134.2,114.9,137.2,115.3,109,,,,,,,,"{""2023"":{""1a"":""132.4"",""2a"":""134.2""},""2024"":{""1a"":""114.9"",""2a"":""137.2""},""2025"":{""1a"":""115.3"",""2a"":""109""}}",Portalegre,Portalegre
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,3186,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,ESTGL,5.4.518,https://infocursos.medu.pt/dges.asp?code=3186&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=3186,143.6,132.3,116.2,125.1,122,125.8,,,,,,,,"{""2023"":{""1a"":""143.6"",""2a"":""132.3""},""2024"":{""1a"":""116.2"",""2a"":""125.1""},""2025"":{""1a"":""122"",""2a"":""125.8""}}",Lamego,Viseu
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.11,https://infocursos.medu.pt/dges.asp?code=6800&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=6800,154,151,156.5,166,158.5,162.8,,,,,,,,"{""2023"":{""1a"":""154"",""2a"":""151""},""2024"":{""1a"":""156.5"",""2a"":""166""},""2025"":{""1a"":""158.5"",""2a"":""162.8""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,507,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,FPCEUC,5.4.87,https://infocursos.medu.pt/dges.asp?code=507&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=507,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Coimbra,Coimbra
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,ISCSP,5.4.136,https://infocursos.medu.pt/dges.asp?code=1516&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=1516,151,147.5,145,150,146.5,145.5,,,,,,,,"{""2023"":{""1a"":""151"",""2a"":""147.5""},""2024"":{""1a"":""145"",""2a"":""150""},""2025"":{""1a"":""146.5"",""2a"":""145.5""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,ECHS,5.4.218,https://infocursos.medu.pt/dges.asp?code=1202&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=1202,150,156.1,143.4,148.5,140,140.5,,,,,,,,"{""2023"":{""1a"":""150"",""2a"":""156.1""},""2024"":{""1a"":""143.4"",""2a"":""148.5""},""2025"":{""1a"":""140"",""2a"":""140.5""}}",Vila Real,Vila Real
2026-05-10 20:43:48 WEST,9238,Serviço Social,Licenciatura - 1º ciclo,150,Universidade dos Açores - Faculdade de Ciências Sociais e Humanas,FCSH,5.4.23,https://infocursos.medu.pt/dges.asp?code=150&codc=9238,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9238&code=150,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Ponta Delgada,Açores
2026-05-10 20:43:48 WEST,8014,Serviço Social (regime pós-laboral),Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,ESECS,5.4.366,https://infocursos.medu.pt/dges.asp?code=3101&codc=8014,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8014&code=3101,122.6,133.2,117.2,125.8,139.5,,,,,,,,,"{""2023"":{""1a"":""122.6"",""2a"":""133.2""},""2024"":{""1a"":""117.2"",""2a"":""125.8""},""2025"":{""1a"":""139.5"",""2a"":""""}}",Leiria,Leiria
2026-05-10 20:43:48 WEST,8014,Serviço Social (regime pós-laboral),Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.12,https://infocursos.medu.pt/dges.asp?code=6800&codc=8014,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8014&code=6800,144.5,148,143,157.5,146.5,154.8,,,,,,,,"{""2023"":{""1a"":""144.5"",""2a"":""148""},""2024"":{""1a"":""143"",""2a"":""157.5""},""2025"":{""1a"":""146.5"",""2a"":""154.8""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,8014,Serviço Social (regime pós-laboral),Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,ISCSP,5.4.136,https://infocursos.medu.pt/dges.asp?code=1516&codc=8014,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8014&code=1516,137.5,141.5,136,145,131.5,139.8,,,,,,,,"{""2023"":{""1a"":""137.5"",""2a"":""141.5""},""2024"":{""1a"":""136"",""2a"":""145""},""2025"":{""1a"":""131.5"",""2a"":""139.8""}}",Lisboa,Lisboa
2026-05-10 20:43:48 WEST,L389,Sistemas Alimentares Sustentáveis,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,ESTM,5.4.384,https://infocursos.medu.pt/dges.asp?code=3105&codc=L389,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L389&code=3105,,,,,,,,,,,,,,"{""2023"":{""1a"":"""",""2a"":""""},""2024"":{""1a"":"""",""2a"":""""},""2025"":{""1a"":"""",""2a"":""""}}",Peniche,Leiria
